,tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori,Jakarta,kualitas_udara
252,2016-02-11,4,53.0,8.0,14.0,38.0,7.0,53.0,PM10,SEDANG,Jakarta Timur,2
253,2016-02-12,4,43.0,8.0,10.0,39.0,12.0,43.0,PM10,BAIK,Jakarta Timur,3
254,2016-02-13,4,58.0,10.0,17.0,71.0,8.0,71.0,O3,SEDANG,Jakarta Timur,2
255,2016-02-14,4,68.0,12.0,10.0,93.0,10.0,93.0,O3,SEDANG,Jakarta Timur,2
256,2016-02-15,4,53.0,9.0,10.0,40.0,8.0,53.0,PM10,SEDANG,Jakarta Timur,2
257,2016-02-16,4,84.0,10.0,14.0,59.33919741346519,15.0,84.0,PM10,SEDANG,Jakarta Timur,2
258,2016-02-17,4,71.0,8.0,11.0,18.0,10.0,71.0,PM10,SEDANG,Jakarta Timur,2
259,2016-02-18,4,64.0,8.0,21.0,44.0,11.0,64.0,PM10,SEDANG,Jakarta Timur,2
260,2016-02-19,4,73.0,9.0,13.0,54.0,12.0,73.0,PM10,SEDANG,Jakarta Timur,2
261,2016-02-20,4,75.0,8.0,10.0,28.0,15.0,75.0,PM10,SEDANG,Jakarta Timur,2
262,2016-02-21,4,83.0,8.0,11.0,26.0,9.0,83.0,PM10,SEDANG,Jakarta Timur,2
263,2016-02-22,4,65.0,8.0,7.0,30.0,11.0,65.0,PM10,SEDANG,Jakarta Timur,2
264,2016-02-23,4,63.0,8.0,6.0,38.0,12.0,63.0,PM10,SEDANG,Jakarta Timur,2
265,2016-02-24,4,66.0,8.0,9.0,25.0,13.0,66.0,PM10,SEDANG,Jakarta Timur,2
266,2016-02-25,4,46.0,8.0,7.0,22.0,9.0,46.0,PM10,BAIK,Jakarta Timur,3
267,2016-02-26,4,25.0,8.0,7.0,39.0,8.0,39.0,O3,BAIK,Jakarta Timur,3
268,2016-02-27,4,55.0,9.0,9.0,31.0,8.0,55.0,PM10,SEDANG,Jakarta Timur,2
269,2016-02-28,4,46.0,10.0,4.0,31.0,11.0,46.0,PM10,BAIK,Jakarta Timur,3
270,2016-02-29,4,53.0,8.0,12.0,34.0,12.0,53.0,PM10,SEDANG,Jakarta Timur,2
280,2016-02-10,5,17.0,11.0,16.0,44.0,5.0,44.0,O3,BAIK,Jakarta Barat,3
281,2016-02-11,5,39.0,6.0,51.0,65.0,5.0,65.0,O3,SEDANG,Jakarta Barat,2
282,2016-02-12,5,28.0,7.0,40.0,52.0,11.0,52.0,O3,SEDANG,Jakarta Barat,2
283,2016-02-13,5,48.0,7.0,99.0,114.0,18.0,114.0,O3,TIDAK SEHAT,Jakarta Barat,1
284,2016-02-14,5,50.0,6.0,54.0,96.0,11.0,96.0,O3,SEDANG,Jakarta Barat,2
285,2016-02-15,5,54.0,6.0,44.0,61.0,10.0,61.0,O3,SEDANG,Jakarta Barat,2
286,2016-02-16,5,29.0,10.0,33.0,52.0,9.0,52.0,O3,SEDANG,Jakarta Barat,2
287,2016-02-17,5,17.0,6.0,33.0,58.0,10.0,58.0,O3,SEDANG,Jakarta Barat,2
288,2016-02-18,5,63.0,7.0,72.0,65.0,8.0,72.0,CO,SEDANG,Jakarta Barat,2
289,2016-02-19,5,38.0,8.0,56.0,85.0,11.0,85.0,O3,SEDANG,Jakarta Barat,2
290,2016-02-20,5,36.0,9.0,47.0,68.0,10.0,68.0,O3,SEDANG,Jakarta Barat,2
291,2016-02-21,5,21.0,10.0,42.0,65.0,11.0,65.0,O3,SEDANG,Jakarta Barat,2
292,2016-02-22,5,26.0,6.0,42.0,64.0,9.0,64.0,O3,SEDANG,Jakarta Barat,2
293,2016-02-23,5,25.0,11.0,39.0,79.0,8.0,79.0,O3,SEDANG,Jakarta Barat,2
294,2016-02-24,5,11.0,9.0,33.0,60.0,9.0,60.0,O3,SEDANG,Jakarta Barat,2
295,2016-02-25,5,6.0,6.0,31.0,62.0,14.0,62.0,O3,SEDANG,Jakarta Barat,2
296,2016-02-26,5,3.0,5.0,31.0,57.0,9.0,57.0,O3,SEDANG,Jakarta Barat,2
297,2016-02-27,5,4.0,7.0,37.0,57.0,8.0,57.0,O3,SEDANG,Jakarta Barat,2
298,2016-02-28,5,51.961251435132034,6.0,26.0,70.0,9.0,70.0,O3,SEDANG,Jakarta Barat,2
299,2016-02-29,5,51.961251435132034,6.0,30.0,60.0,11.0,60.0,O3,SEDANG,Jakarta Barat,2
300,2016-03-01,1,16.0,26.0,27.0,28.0,2.0,28.0,O3,BAIK,Jakarta_Pusat,3
301,2016-03-02,1,33.0,26.0,25.0,30.0,2.0,33.0,PM10,BAIK,Jakarta_Pusat,3
302,2016-03-03,1,51.0,26.0,39.0,37.0,2.0,51.0,PM10,SEDANG,Jakarta_Pusat,2
303,2016-03-04,1,41.0,26.0,23.0,35.0,1.0,41.0,PM10,BAIK,Jakarta_Pusat,3
304,2016-03-05,1,42.0,26.0,23.0,39.0,2.0,42.0,PM10,BAIK,Jakarta_Pusat,3
305,2016-03-06,1,62.0,26.0,33.0,43.0,2.0,62.0,PM10,SEDANG,Jakarta_Pusat,2
306,2016-03-07,1,36.0,26.0,29.0,44.0,4.0,44.0,O3,BAIK,Jakarta_Pusat,3
307,2016-03-08,1,40.0,26.0,28.0,40.0,2.0,40.0,PM10,BAIK,Jakarta_Pusat,3
308,2016-03-09,1,58.0,26.0,29.0,53.0,2.0,58.0,PM10,SEDANG,Jakarta_Pusat,2
309,2016-03-10,1,52.0,26.0,32.0,81.0,4.0,81.0,O3,SEDANG,Jakarta_Pusat,2
310,2016-03-11,1,48.0,26.0,31.0,71.0,4.0,71.0,O3,SEDANG,Jakarta_Pusat,2
311,2016-03-12,1,48.0,26.0,33.0,45.0,3.0,48.0,PM10,BAIK,Jakarta_Pusat,3
312,2016-03-13,1,37.0,26.0,27.0,49.0,2.0,49.0,O3,BAIK,Jakarta_Pusat,3
313,2016-03-14,1,54.0,26.0,27.0,41.0,4.0,54.0,PM10,SEDANG,Jakarta_Pusat,2
314,2016-03-15,1,51.0,26.0,33.0,87.0,5.0,87.0,O3,SEDANG,Jakarta_Pusat,2
315,2016-03-16,1,57.0,26.0,36.0,51.0,4.0,57.0,PM10,SEDANG,Jakarta_Pusat,2
316,2016-03-17,1,44.0,26.0,28.0,49.0,3.0,49.0,O3,BAIK,Jakarta_Pusat,3
317,2016-03-18,1,41.0,26.0,29.0,40.0,3.0,41.0,PM10,BAIK,Jakarta_Pusat,3
318,2016-03-19,1,40.0,26.0,26.0,49.0,3.0,49.0,O3,BAIK,Jakarta_Pusat,3
319,2016-03-20,1,47.0,26.0,30.0,45.0,3.0,47.0,PM10,BAIK,Jakarta_Pusat,3
320,2016-03-21,1,51.961251435132034,26.0,35.0,36.0,2.0,36.0,O3,BAIK,Jakarta_Pusat,3
321,2016-03-22,1,70.0,26.0,35.0,19.0,2.0,70.0,PM10,SEDANG,Jakarta_Pusat,2
322,2016-03-23,1,27.0,26.0,25.0,19.0,3.0,27.0,PM10,BAIK,Jakarta_Pusat,3
323,2016-03-24,1,51.0,26.0,27.0,22.0,4.0,51.0,PM10,SEDANG,Jakarta_Pusat,2
324,2016-03-25,1,65.0,26.0,31.0,30.0,4.0,65.0,PM10,SEDANG,Jakarta_Pusat,2
325,2016-03-26,1,72.0,26.0,31.0,17.0,3.0,72.0,PM10,SEDANG,Jakarta_Pusat,2
326,2016-03-27,1,47.0,26.0,26.0,26.0,2.0,47.0,PM10,BAIK,Jakarta_Pusat,3
328,2016-03-29,1,55.0,26.0,23.0,16.0,2.0,55.0,PM10,SEDANG,Jakarta_Pusat,2
329,2016-03-30,1,73.0,27.0,30.0,15.0,2.0,73.0,PM10,SEDANG,Jakarta_Pusat,2
330,2016-03-31,1,60.0,26.0,30.0,13.0,3.0,60.0,PM10,SEDANG,Jakarta_Pusat,2
331,2016-03-01,2,27.0,2.0,23.0,37.0,11.0,37.0,O3,BAIK,Jakarta_Utara,3
332,2016-03-02,2,33.0,3.0,27.0,31.0,14.0,33.0,PM10,BAIK,Jakarta_Utara,3
333,2016-03-03,2,49.0,4.0,31.0,41.0,16.0,49.0,PM10,BAIK,Jakarta_Utara,3
334,2016-03-04,2,39.0,3.0,24.0,34.0,12.0,39.0,PM10,BAIK,Jakarta_Utara,3
335,2016-03-05,2,26.0,3.0,20.0,40.0,12.0,40.0,O3,BAIK,Jakarta_Utara,3
336,2016-03-06,2,53.0,4.0,29.0,43.0,16.0,53.0,PM10,SEDANG,Jakarta_Utara,2
337,2016-03-07,2,54.0,4.0,25.0,59.0,14.0,59.0,O3,SEDANG,Jakarta_Utara,2
338,2016-03-08,2,52.0,4.0,23.0,53.0,11.0,53.0,O3,SEDANG,Jakarta_Utara,2
339,2016-03-09,2,65.0,5.0,31.0,65.0,18.0,65.0,PM10,SEDANG,Jakarta_Utara,2
340,2016-03-10,2,58.0,4.0,25.0,101.0,25.0,101.0,O3,TIDAK SEHAT,Jakarta_Utara,1
341,2016-03-11,2,56.0,5.0,33.0,89.0,20.0,89.0,O3,SEDANG,Jakarta_Utara,2
342,2016-03-12,2,59.0,11.0,33.0,109.0,24.0,109.0,O3,TIDAK SEHAT,Jakarta_Utara,1
343,2016-03-13,2,49.0,7.0,24.0,70.0,15.0,70.0,O3,SEDANG,Jakarta_Utara,2
344,2016-03-14,2,55.0,5.0,29.0,66.0,21.0,66.0,O3,SEDANG,Jakarta_Utara,2
345,2016-03-15,2,71.0,14.0,31.0,173.0,16.0,173.0,O3,TIDAK SEHAT,Jakarta_Utara,1
346,2016-03-16,2,60.0,9.0,40.0,119.0,19.0,119.0,O3,TIDAK SEHAT,Jakarta_Utara,1
347,2016-03-17,2,54.0,10.0,24.0,120.0,16.0,120.0,O3,TIDAK SEHAT,Jakarta_Utara,1
348,2016-03-18,2,36.0,7.0,20.0,36.0,15.0,36.0,PM10,BAIK,Jakarta_Utara,3
349,2016-03-19,2,53.0,10.0,25.0,91.0,14.0,91.0,O3,SEDANG,Jakarta_Utara,2
350,2016-03-20,2,50.0,7.0,23.0,91.0,11.0,91.0,O3,SEDANG,Jakarta_Utara,2
351,2016-03-21,2,46.0,4.0,28.0,54.0,14.0,54.0,O3,SEDANG,Jakarta_Utara,2
352,2016-03-22,2,62.0,11.0,43.0,74.0,21.0,74.0,O3,SEDANG,Jakarta_Utara,2
353,2016-03-23,2,30.0,6.0,21.0,74.0,10.0,74.0,O3,SEDANG,Jakarta_Utara,2
354,2016-03-24,2,49.0,6.0,27.0,122.0,14.0,122.0,O3,TIDAK SEHAT,Jakarta_Utara,1
355,2016-03-25,2,72.0,23.0,28.0,136.0,15.0,136.0,O3,TIDAK SEHAT,Jakarta_Utara,1
356,2016-03-26,2,61.0,20.0,29.0,48.0,16.0,61.0,PM10,SEDANG,Jakarta_Utara,2
357,2016-03-27,2,61.0,23.0,30.0,52.0,20.0,61.0,PM10,SEDANG,Jakarta_Utara,2
358,2016-03-28,2,31.0,5.0,22.0,38.0,11.0,38.0,O3,BAIK,Jakarta_Utara,3
359,2016-03-29,2,35.0,5.0,21.0,35.0,12.0,35.0,PM10,BAIK,Jakarta_Utara,3
360,2016-03-30,2,66.0,24.0,36.0,39.0,20.0,66.0,PM10,SEDANG,Jakarta_Utara,2
361,2016-03-31,2,68.0,13.0,28.0,40.0,12.0,68.0,PM10,SEDANG,Jakarta_Utara,2
362,2016-03-01,3,18.0,14.0,11.0,43.0,2.0,43.0,O3,BAIK,Jakarta_Selatan,3
363,2016-03-02,3,52.0,15.0,26.0,40.0,3.0,52.0,PM10,SEDANG,Jakarta_Selatan,2
364,2016-03-03,3,48.0,15.0,29.0,39.0,3.0,48.0,PM10,BAIK,Jakarta_Selatan,3
365,2016-03-04,3,68.0,15.0,40.0,41.0,3.0,68.0,PM10,SEDANG,Jakarta_Selatan,2
366,2016-03-05,3,51.0,15.0,11.0,56.0,2.0,56.0,O3,SEDANG,Jakarta_Selatan,2
367,2016-03-06,3,67.0,15.0,33.0,72.0,2.0,72.0,O3,SEDANG,Jakarta_Selatan,2
368,2016-03-07,3,52.0,15.0,16.0,102.0,4.0,102.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
369,2016-03-08,3,52.0,15.0,15.0,81.0,5.0,81.0,O3,SEDANG,Jakarta_Selatan,2
370,2016-03-09,3,58.0,15.0,24.0,99.0,4.0,99.0,O3,SEDANG,Jakarta_Selatan,2
371,2016-03-10,3,54.0,15.0,22.0,133.0,3.0,133.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
372,2016-03-11,3,57.0,15.0,20.0,76.0,6.0,76.0,O3,SEDANG,Jakarta_Selatan,2
373,2016-03-12,3,55.0,15.0,27.0,51.0,1.0,55.0,PM10,SEDANG,Jakarta_Selatan,2
374,2016-03-13,3,56.0,15.0,16.0,78.0,1.0,78.0,O3,SEDANG,Jakarta_Selatan,2
375,2016-03-14,3,58.0,16.0,22.0,71.0,1.0,71.0,O3,SEDANG,Jakarta_Selatan,2
376,2016-03-15,3,49.0,16.0,20.0,94.0,2.0,94.0,O3,SEDANG,Jakarta_Selatan,2
377,2016-03-16,3,53.0,16.0,23.0,69.0,1.0,69.0,O3,SEDANG,Jakarta_Selatan,2
378,2016-03-17,3,56.0,16.0,19.0,59.0,10.0,59.0,O3,SEDANG,Jakarta_Selatan,2
379,2016-03-18,3,47.0,16.0,25.0,53.0,3.0,53.0,O3,SEDANG,Jakarta_Selatan,2
380,2016-03-19,3,63.0,16.0,19.0,41.0,1.0,63.0,PM10,SEDANG,Jakarta_Selatan,2
381,2016-03-20,3,62.0,16.0,18.0,38.0,10.0,62.0,PM10,SEDANG,Jakarta_Selatan,2
382,2016-03-21,3,53.0,16.0,17.0,30.0,10.0,53.0,PM10,SEDANG,Jakarta_Selatan,2
383,2016-03-22,3,57.0,16.0,25.0,23.0,2.0,57.0,PM10,SEDANG,Jakarta_Selatan,2
384,2016-03-23,3,29.0,15.0,9.0,24.0,10.0,29.0,PM10,BAIK,Jakarta_Selatan,3
385,2016-03-24,3,52.0,24.0,18.0,68.0,9.0,68.0,O3,SEDANG,Jakarta_Selatan,2
386,2016-03-25,3,53.0,22.0,19.0,103.0,5.0,103.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
387,2016-03-26,3,57.0,20.0,23.0,128.0,6.0,128.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
388,2016-03-27,3,58.0,21.0,25.0,88.0,4.0,88.0,O3,SEDANG,Jakarta_Selatan,2
389,2016-03-28,3,60.0,21.0,25.0,63.0,4.0,63.0,O3,SEDANG,Jakarta_Selatan,2
390,2016-03-29,3,58.0,21.0,18.0,93.0,4.0,93.0,O3,SEDANG,Jakarta_Selatan,2
391,2016-03-30,3,62.0,24.0,22.0,64.0,5.0,64.0,O3,SEDANG,Jakarta_Selatan,2
392,2016-03-31,3,73.0,22.0,32.0,64.0,9.0,73.0,PM10,SEDANG,Jakarta_Selatan,2
393,2016-03-01,4,23.0,8.0,4.0,23.0,9.0,23.0,PM10,BAIK,Jakarta Timur,3
394,2016-03-02,4,51.0,8.0,9.0,34.0,8.0,51.0,PM10,SEDANG,Jakarta Timur,2
395,2016-03-03,4,52.0,9.0,12.0,31.0,8.0,52.0,PM10,SEDANG,Jakarta Timur,2
396,2016-03-04,4,60.0,9.0,12.0,21.0,6.0,60.0,PM10,SEDANG,Jakarta Timur,2
397,2016-03-05,4,53.0,9.0,5.0,46.0,7.0,53.0,PM10,SEDANG,Jakarta Timur,2
398,2016-03-06,4,80.0,11.0,16.0,63.0,13.0,80.0,PM10,SEDANG,Jakarta Timur,2
399,2016-03-07,4,49.0,9.0,16.0,47.0,9.0,49.0,PM10,BAIK,Jakarta Timur,3
400,2016-03-08,4,74.0,9.0,19.0,36.0,17.0,74.0,PM10,SEDANG,Jakarta Timur,2
401,2016-03-09,4,80.0,9.0,20.0,48.0,10.0,80.0,PM10,SEDANG,Jakarta Timur,2
402,2016-03-10,4,71.0,9.0,19.0,79.0,12.0,79.0,O3,SEDANG,Jakarta Timur,2
403,2016-03-11,4,65.0,9.0,18.0,47.0,17.0,65.0,PM10,SEDANG,Jakarta Timur,2
404,2016-03-12,4,60.0,11.0,16.0,51.0,13.0,60.0,PM10,SEDANG,Jakarta Timur,2
405,2016-03-13,4,65.0,12.0,17.0,59.0,9.0,65.0,PM10,SEDANG,Jakarta Timur,2
406,2016-03-14,4,74.0,12.0,17.0,50.0,12.0,74.0,PM10,SEDANG,Jakarta Timur,2
407,2016-03-15,4,68.0,12.0,15.0,96.0,20.0,96.0,O3,SEDANG,Jakarta Timur,2
408,2016-03-16,4,59.0,11.0,15.0,60.0,11.0,60.0,O3,SEDANG,Jakarta Timur,2
409,2016-03-17,4,64.0,11.0,16.0,49.0,13.0,64.0,PM10,SEDANG,Jakarta Timur,2
410,2016-03-18,4,54.0,11.0,15.0,53.0,9.0,54.0,PM10,SEDANG,Jakarta Timur,2
411,2016-03-19,4,65.0,11.0,15.0,36.0,11.0,65.0,PM10,SEDANG,Jakarta Timur,2
412,2016-03-20,4,59.0,11.0,16.0,37.0,11.0,59.0,PM10,SEDANG,Jakarta Timur,2
413,2016-03-21,4,66.0,14.0,12.0,24.0,8.0,66.0,PM10,SEDANG,Jakarta Timur,2
414,2016-03-22,4,72.0,14.0,16.0,30.0,11.0,72.0,PM10,SEDANG,Jakarta Timur,2
415,2016-03-23,4,30.0,13.0,16.0,22.0,9.0,30.0,PM10,BAIK,Jakarta Timur,3
416,2016-03-24,4,50.0,16.0,16.0,59.33919741346519,10.0,50.0,PM10,BAIK,Jakarta Timur,3
417,2016-03-25,4,51.961251435132034,16.0,7.0,59.33919741346519,9.0,16.0,SO2,BAIK,Jakarta Timur,3
418,2016-03-26,4,51.961251435132034,15.0,12.0,59.33919741346519,11.0,15.0,SO2,BAIK,Jakarta Timur,3
419,2016-03-27,4,51.961251435132034,18.0,8.0,59.33919741346519,6.0,18.0,SO2,BAIK,Jakarta Timur,3
420,2016-03-28,4,51.961251435132034,14.0,11.0,59.33919741346519,9.0,14.0,SO2,BAIK,Jakarta Timur,3
421,2016-03-29,4,51.961251435132034,15.0,6.0,53.0,8.0,53.0,O3,SEDANG,Jakarta Timur,2
422,2016-03-30,4,71.0,16.0,11.0,38.0,15.0,71.0,PM10,SEDANG,Jakarta Timur,2
423,2016-03-31,4,81.0,15.0,10.0,26.0,11.0,81.0,PM10,SEDANG,Jakarta Timur,2
424,2016-03-01,5,22.0,6.0,24.0,59.0,9.0,59.0,O3,SEDANG,Jakarta Barat,2
425,2016-03-02,5,31.0,6.0,32.0,51.0,9.0,51.0,O3,SEDANG,Jakarta Barat,2
426,2016-03-03,5,46.0,7.0,54.0,52.0,11.0,54.0,CO,SEDANG,Jakarta Barat,2
427,2016-03-04,5,40.0,14.0,39.0,54.0,7.0,54.0,O3,SEDANG,Jakarta Barat,2
428,2016-03-05,5,48.0,12.0,30.0,58.0,7.0,58.0,O3,SEDANG,Jakarta Barat,2
429,2016-03-06,5,71.0,11.0,43.0,69.0,11.0,71.0,PM10,SEDANG,Jakarta Barat,2
430,2016-03-07,5,31.0,12.0,31.0,85.0,18.0,85.0,O3,SEDANG,Jakarta Barat,2
431,2016-03-08,5,57.0,11.0,28.0,75.0,9.0,75.0,O3,SEDANG,Jakarta Barat,2
432,2016-03-09,5,54.0,11.0,39.0,93.0,11.0,93.0,O3,SEDANG,Jakarta Barat,2
433,2016-03-10,5,52.0,11.0,39.0,111.0,10.0,111.0,O3,TIDAK SEHAT,Jakarta Barat,1
434,2016-03-11,5,55.0,10.0,31.0,98.0,12.0,98.0,O3,SEDANG,Jakarta Barat,2
435,2016-03-12,5,61.0,11.0,36.0,74.0,12.0,74.0,O3,SEDANG,Jakarta Barat,2
436,2016-03-13,5,52.0,11.0,35.0,72.0,10.0,72.0,O3,SEDANG,Jakarta Barat,2
437,2016-03-14,5,64.0,10.0,43.0,67.0,12.0,67.0,O3,SEDANG,Jakarta Barat,2
438,2016-03-15,5,66.0,11.0,37.0,109.0,9.0,109.0,O3,TIDAK SEHAT,Jakarta Barat,1
439,2016-03-16,5,55.0,9.0,35.0,85.0,10.0,85.0,O3,SEDANG,Jakarta Barat,2
440,2016-03-17,5,56.0,9.0,30.0,78.0,8.0,78.0,O3,SEDANG,Jakarta Barat,2
441,2016-03-18,5,55.0,9.0,44.0,61.0,10.0,61.0,O3,SEDANG,Jakarta Barat,2
442,2016-03-19,5,64.0,23.682984790874524,16.0,59.33919741346519,10.0,64.0,PM10,SEDANG,Jakarta Barat,2
443,2016-03-20,5,54.0,23.682984790874524,16.0,59.33919741346519,10.0,54.0,PM10,SEDANG,Jakarta Barat,2
444,2016-03-21,5,54.0,11.0,33.0,63.0,7.0,63.0,O3,SEDANG,Jakarta Barat,2
445,2016-03-22,5,76.0,14.0,45.0,71.0,9.0,76.0,PM10,SEDANG,Jakarta Barat,2
446,2016-03-23,5,39.0,10.0,18.0,74.0,6.0,74.0,O3,SEDANG,Jakarta Barat,2
447,2016-03-24,5,51.0,12.0,18.0,100.0,12.0,100.0,O3,SEDANG,Jakarta Barat,2
448,2016-03-25,5,60.0,10.0,50.0,97.0,13.0,97.0,O3,SEDANG,Jakarta Barat,2
449,2016-03-26,5,65.0,9.0,55.0,78.0,13.0,78.0,O3,SEDANG,Jakarta Barat,2
450,2016-03-27,5,63.0,9.0,53.0,77.0,9.0,77.0,O3,SEDANG,Jakarta Barat,2
451,2016-03-28,5,63.0,9.0,38.0,58.0,9.0,63.0,PM10,SEDANG,Jakarta Barat,2
452,2016-03-29,5,49.0,9.0,30.0,67.0,9.0,67.0,O3,SEDANG,Jakarta Barat,2
453,2016-03-30,5,74.0,10.0,50.0,63.0,11.0,74.0,PM10,SEDANG,Jakarta Barat,2
454,2016-03-31,5,78.0,7.0,52.0,63.0,13.0,78.0,PM10,SEDANG,Jakarta Barat,2
455,2016-04-01,1,74.0,27.0,35.0,16.0,3.0,74.0,PM10,SEDANG,Jakarta_Pusat,2
456,2016-04-02,1,57.0,26.0,29.0,18.0,2.0,57.0,PM10,SEDANG,Jakarta_Pusat,2
457,2016-04-03,1,53.0,27.0,27.0,23.0,4.0,53.0,PM10,SEDANG,Jakarta_Pusat,2
458,2016-04-04,1,34.0,27.0,28.0,21.0,5.0,34.0,PM10,BAIK,Jakarta_Pusat,3
459,2016-04-05,1,42.0,27.0,28.0,21.0,2.0,42.0,PM10,BAIK,Jakarta_Pusat,3
460,2016-04-06,1,46.0,27.0,28.0,22.0,3.0,46.0,PM10,BAIK,Jakarta_Pusat,3
461,2016-04-07,1,54.0,27.0,28.0,16.0,3.0,54.0,PM10,SEDANG,Jakarta_Pusat,2
462,2016-04-08,1,60.0,27.0,26.0,16.0,2.0,60.0,PM10,SEDANG,Jakarta_Pusat,2
463,2016-04-09,1,53.0,26.0,24.0,28.0,3.0,53.0,PM10,SEDANG,Jakarta_Pusat,2
464,2016-04-10,1,52.0,26.0,25.0,23.0,2.0,52.0,PM10,SEDANG,Jakarta_Pusat,2
465,2016-04-11,1,58.0,27.0,28.0,19.0,3.0,58.0,PM10,SEDANG,Jakarta_Pusat,2
466,2016-04-12,1,63.0,27.0,32.0,14.0,2.0,63.0,PM10,SEDANG,Jakarta_Pusat,2
467,2016-04-13,1,51.0,26.0,25.0,14.0,2.0,51.0,PM10,SEDANG,Jakarta_Pusat,2
468,2016-04-14,1,62.0,27.0,29.0,14.0,3.0,62.0,PM10,SEDANG,Jakarta_Pusat,2
469,2016-04-15,1,63.0,27.0,40.0,18.0,3.0,63.0,PM10,SEDANG,Jakarta_Pusat,2
470,2016-04-16,1,59.0,27.0,33.0,19.0,2.0,59.0,PM10,SEDANG,Jakarta_Pusat,2
471,2016-04-17,1,43.0,27.0,23.0,18.0,2.0,43.0,PM10,BAIK,Jakarta_Pusat,3
472,2016-04-18,1,34.0,27.0,33.0,23.0,3.0,34.0,PM10,BAIK,Jakarta_Pusat,3
473,2016-04-19,1,43.0,27.0,29.0,17.0,3.0,43.0,PM10,BAIK,Jakarta_Pusat,3
474,2016-04-20,1,37.0,27.0,26.0,15.0,3.0,37.0,PM10,BAIK,Jakarta_Pusat,3
475,2016-04-21,1,50.0,27.0,39.0,32.0,4.0,50.0,PM10,BAIK,Jakarta_Pusat,3
476,2016-04-22,1,45.0,28.0,30.0,15.0,2.0,45.0,PM10,BAIK,Jakarta_Pusat,3
477,2016-04-23,1,55.0,30.0,28.0,16.0,1.0,55.0,PM10,SEDANG,Jakarta_Pusat,2
478,2016-04-24,1,48.0,28.0,23.0,16.0,1.0,48.0,PM10,BAIK,Jakarta_Pusat,3
479,2016-04-25,1,57.0,29.0,27.0,17.0,2.0,57.0,PM10,SEDANG,Jakarta_Pusat,2
480,2016-04-26,1,71.0,29.0,30.0,13.0,3.0,71.0,PM10,SEDANG,Jakarta_Pusat,2
481,2016-04-27,1,55.0,30.0,30.0,22.0,3.0,55.0,PM10,SEDANG,Jakarta_Pusat,2
482,2016-04-28,1,55.0,30.0,28.0,27.0,3.0,55.0,PM10,SEDANG,Jakarta_Pusat,2
483,2016-04-29,1,44.0,30.0,27.0,21.0,2.0,44.0,PM10,BAIK,Jakarta_Pusat,3
484,2016-04-30,1,63.0,31.0,36.0,13.0,3.0,63.0,PM10,SEDANG,Jakarta_Pusat,2
485,2016-04-01,2,69.0,14.0,39.0,57.0,16.0,69.0,PM10,SEDANG,Jakarta_Utara,2
486,2016-04-02,2,42.0,9.0,23.0,64.0,13.0,64.0,O3,SEDANG,Jakarta_Utara,2
487,2016-04-03,2,52.0,27.0,33.0,53.0,15.0,53.0,O3,SEDANG,Jakarta_Utara,2
488,2016-04-04,2,38.0,16.0,19.0,50.0,11.0,50.0,O3,BAIK,Jakarta_Utara,3
489,2016-04-05,2,48.0,21.0,26.0,38.0,11.0,48.0,PM10,BAIK,Jakarta_Utara,3
490,2016-04-06,2,51.961251435132034,24.0,23.0,58.0,12.0,58.0,O3,SEDANG,Jakarta_Utara,2
491,2016-04-07,2,55.0,20.0,27.0,47.0,16.0,55.0,PM10,SEDANG,Jakarta_Utara,2
492,2016-04-08,2,55.0,13.0,21.0,40.0,10.0,55.0,PM10,SEDANG,Jakarta_Utara,2
493,2016-04-09,2,46.0,7.0,23.0,94.0,22.0,94.0,O3,SEDANG,Jakarta_Utara,2
494,2016-04-10,2,57.0,20.0,25.0,66.0,16.0,66.0,O3,SEDANG,Jakarta_Utara,2
495,2016-04-11,2,70.0,16.0,24.0,77.0,12.0,77.0,O3,SEDANG,Jakarta_Utara,2
496,2016-04-12,2,63.0,15.0,29.0,36.0,15.0,63.0,PM10,SEDANG,Jakarta_Utara,2
497,2016-04-13,2,54.0,10.0,25.0,47.0,20.0,54.0,PM10,SEDANG,Jakarta_Utara,2
498,2016-04-14,2,73.0,16.0,39.0,123.0,18.0,123.0,O3,TIDAK SEHAT,Jakarta_Utara,1
499,2016-04-15,2,57.0,12.0,33.0,117.0,20.0,117.0,O3,TIDAK SEHAT,Jakarta_Utara,1
500,2016-04-16,2,60.0,14.0,22.0,55.0,12.0,60.0,PM10,SEDANG,Jakarta_Utara,2
501,2016-04-17,2,45.0,7.0,18.0,52.0,9.0,52.0,O3,SEDANG,Jakarta_Utara,2
502,2016-04-18,2,47.0,16.0,31.0,58.0,17.0,58.0,O3,SEDANG,Jakarta_Utara,2
503,2016-04-19,2,53.0,13.0,25.0,50.0,16.0,53.0,PM10,SEDANG,Jakarta_Utara,2
504,2016-04-20,2,49.0,14.0,19.0,66.0,12.0,66.0,O3,SEDANG,Jakarta_Utara,2
505,2016-04-21,2,45.0,13.0,30.0,91.0,20.0,91.0,O3,SEDANG,Jakarta_Utara,2
506,2016-04-22,2,53.0,12.0,28.0,50.0,17.0,53.0,PM10,SEDANG,Jakarta_Utara,2
